	L	s	dL	gs	Anet
5725	1.1926609418429992	0.1156301486811701	0.019215020698099158	0.1618061014141162	15.248091533496167
5726	1.2118759625410984	0.10582570243635736	0.00671409962799019	0.14950363795010171	15.194992758652786
5727	1.2185900621690886	0.09671652006315139	4.57469811003195e-16	0.1384076048611578	15.00307700536898
5728	1.218590062169089	0.08828341347252974	4.574698110031963e-16	0.1278640635864392	14.72401037349184
5729	1.2185900621690895	0.08049271961278018	4.574698110031977e-16	0.11812370261906868	14.431826668946526
5730	1.21859006216909	0.07329550110686948	4.574698110031991e-16	0.10912533771465402	14.126560655624724
5731	1.2185900621690904	0.06664654850337333	4.574698110032004e-16	0.10081244548979226	13.80833594174085
5732	1.2185900621690908	0.060504096292532124	4.574698110032018e-16	0.09313280836946786	13.47737149910032
5733	1.2185900621690913	0.05482956055548553	4.574698110032032e-16	0.08603818658146009	13.13398718885841
5734	1.2185900621690917	0.04958729659872466	-0.010058325268349783	0.07933967455795946	12.678446276760452
5735	1.208531736900742	0.04479307086379115	-0.12585478225803098	0.07166891338206582	11.086230048138896
5736	1.082676954642711	0.040913356819638785	-0.1967579833287688	0.07292927144419666	9.329214835370172
5737	0.8859189713139423	0.037682885562812886	-0.2182393070349785	0.0803290795903748	7.459811159422749
5738	0.6676796642789637	0.0350011809181759	-0.2002881297826647	0.08856817340585871	5.518375583622381
5739	0.46739153449629905	0.03293138019439097	-0.11230552995099602	0.0981241839857658	4.383178694785199
5740	0.35508600454530304	0.031189253972352282	0.06528076097945608	0.08478901423239815	4.265347377348359
5741	0.4203667655247591	0.029407129789106982	-0.0700926309519342	0.08818914332346996	4.184498384813647
5742	0.3502741345728249	0.02786261099628962	0.02847406045759576	0.08038383388895655	4.086845202476189
5743	0.3787481950304207	0.026340349396536247	-0.03869314327643292	0.08006886183573046	3.9368159899743027
5744	0.34005505175398776	0.024978958348764638	0.005620728541637535	0.07536893306183984	3.8575348979914725
5745	0.3456757802956253	0.023676297611454625	-0.021220976476048203	0.07344815550360662	3.6474339855275946
5746	0.3244548038195771	0.022484767267213	-0.004876902003589746	0.07019043699143031	3.533330210150049
5747	0.31957790181598733	0.021363201638149573	-0.013440437510897624	0.06783778169209231	3.3451551732120883
5748	0.3061374643050897	0.020324817314584603	-0.008323996227855178	0.06521717885420159	3.2063059221741366
5749	0.2978134680772345	0.01935368960394545	-0.010363242895426198	0.06290334451834821	3.052703553200147
5750	0.28745022518180835	0.018449610576621048	-0.008839065650538777	0.06061721695452155	2.915898489221929
5751	0.2786111595312696	0.01760517892145816	-0.009017206772700286	0.0584777881565849	2.780829597316823
5752	0.2695939527585693	0.01681691601857256	-0.008431533053714031	0.05642664456418427	2.654051315457641
5753	0.26116241970485526	0.016080090067062153	-0.008188803773150951	0.054481042179984694	2.5324920469343297
5754	0.2529736159317043	0.01539097675506223	-0.00781639233910893	0.05262746120367688	2.4171398421507684
5755	0.24515722359259537	0.13570731360822133	1.1001628716789036	0.1752231687081456	6.169623549525664
5756	1.345320095271499	0.12392075110721051	0.014800238009190855	0.15989527466619735	16.878378432712104
5757	1.36012033328069	0.11304691039376072	0.007299989910384691	0.14626266661722684	16.712968040518295
5758	1.3674203231910746	0.10304678325093489	0.0016157661548640914	0.1341332527534467	16.45916416082409
5759	1.3690360893459388	0.09386512006089344	9.251500123415339e-16	0.1242836923118899	16.172262794115177
5760	1.3690360893459397	0.08535767705628625	9.251500123415368e-16	0.11569506909932428	15.875451756495966
5761	1.3690360893459406	0.07743814080846888	9.251500123415394e-16	0.10769996260094117	15.566815326516528
5762	1.3690360893459415	0.07006588402737404	9.251500123415422e-16	0.10025735785062835	15.246470814374629
5763	1.3690360893459423	0.063203086971375	9.25150012341545e-16	0.09332907422106304	14.914606812982429
5764	1.3690360893459432	0.05681454343168093	9.251500123415477e-16	0.08687956955676049	14.571486808196038
5765	1.3690360893459441	0.05086748012417861	9.251500123415506e-16	0.08087575784250625	14.217452023962261
5766	1.369036089345945	0.04533138856219889	-0.12782995090965882	0.07253022169951823	12.552717207578993
5767	1.2412061384362862	0.06521175209190215	5.277746990790548e-16	0.09846813457754292	13.932754083502077
5768	1.2412061384362867	0.05910078943800132	5.277746990790562e-16	0.09104899705750284	13.596473568942859
5769	1.2412061384362871	0.053450260735689314	5.277746990790577e-16	0.08418885866725655	13.2479629295781
5770	1.2412061384362876	0.048225474327402124	-0.04405104315282489	0.0771607589238434	12.44855378791885
5771	1.1971550952834626	0.04360680454232122	-0.1530729303460645	0.06977088726771395	10.62441744686186
5772	1.0440821649373981	0.03996447759091733	-0.20955819926305633	0.07452422537049434	8.909589930563897
5773	0.8345239656743418	0.03685486498616766	-0.2193986040213603	0.08166298851047542	6.952500756698619
5774	0.6151253616529815	0.03434321621910919	-0.19261769571086	0.09306906286135469	5.09322649253221
5775	0.4225076659421215	0.032377096593060616	-0.038521257171187775	0.09272976482067079	4.643584550857471
5776	0.38398640877093376	0.030596748124077484	0.007172399585171213	0.08675294160279678	4.554816865769441
5777	0.39115880835610495	0.028900039261140646	-0.02666606266298893	0.08502475410529081	4.295353397514432
5778	0.364492745693116	0.02735049395735467	-0.0020392379572136644	0.08068904351974934	4.196761325087156
5779	0.36245350773590235	0.02588819261437527	-0.018111659548198385	0.07825049513895818	3.9523611660072993
5780	0.34434184818770397	0.02454094660848768	-0.007252420675592927	0.0748901905059042	3.811343562064319
5781	0.337089427512111	0.02327871203629227	-0.013285947838474269	0.07227542112099795	3.6184787301846857
5782	0.32380347967363676	0.02210856039359944	-0.009227041878983006	0.06945833703829161	3.465939239027081
5783	0.3145764377946538	0.06448925970903202	0.5313312327503448	0.11729634891536593	5.088124308378578
5784	0.8459076705449986	0.059528165645310493	0.029364344794380007	0.10617404692410821	10.148057201064539
5785	0.8752720153393786	0.054881607043910395	0.012177460169840537	0.0972541551760391	10.182649177995264
5786	0.8874494755092192	0.05056619959380699	0.0012745212249886697	0.08985840315363419	10.052572379030513
5787	0.8887239967342079	0.04657323363426441	-0.060908990008618026	0.08734791288695642	9.35070390635419
5788	0.8278150067255898	0.04295783797956531	-0.11659214800617693	0.08858092740303809	8.174078570655325
5789	0.7112228587194129	0.039807798958785036	-0.1449785272235178	0.09131945185252775	6.67763703317936
5790	0.5662443314958951	0.03722234286044473	-0.14470551850142466	0.1010156596808965	5.209498706024666
5791	0.4215388129944705	0.0350932417966578	-0.0045234172541845944	0.09587257544272312	5.076353503049306
5792	0.4170153957402859	0.03309422479721342	-0.020161680214261225	0.09308032481482847	4.797918198885181
5793	0.39685371552602466	0.031247261159956723	-0.007028170599157581	0.08876402666720053	4.646075500081053
5794	0.3898255449268671	0.0295171369066845	-0.016605348483709568	0.08580983585040233	4.407342669635554
5795	0.3732201964431575	0.02791583871704239	-0.009121860104626517	0.08217324861750697	4.241632806955676
5796	0.364098336338531	0.04114159094482888	0.1815066288317227	0.0957378009522489	4.729509389802824
5797	0.5456049651702537	0.03852983996712746	-0.1251635253046533	0.10473313028107989	5.2510244968009685
5798	0.4204414398656004	0.03632813256227702	0.012205019813802313	0.09697483151468617	5.153667452416535
5799	0.4326464596794027	0.03423034168563525	-0.03501021004918012	0.09616860465104679	4.855507638532406
5800	0.3976362496302226	0.03231833552135455	0.0049445302955144115	0.09015771341360578	4.7658435237016485
5801	0.402580779925737	0.030503547392236027	-0.02622614288857791	0.08829500249723542	4.484619932396155
5802	0.3763546370371591	0.028842035711383922	-0.0023458645444091176	0.08375625963966221	4.380577939465609
5803	0.37400877249275	0.027275756918563217	-0.018775057018498378	0.0812562565514632	4.126537937672705
5804	0.35523371547425164	0.025832508822547954	-0.007156395515518991	0.07769619706415976	3.983431353209595
5805	0.34807731995873264	0.1580037022048248	1.0447065608770736	0.1956667520084732	7.598014427404028
5806	1.3927838808358062	0.14437762729417986	0.019031987904788838	0.1803078832537682	17.803610408072867
5807	1.411815868740595	0.13164955075234502	0.011163952551385007	0.1641410751994556	17.68156408219966
5808	1.42297982129198	0.11997107885964528	0.006152704251048442	0.14963469258813203	17.458453595193912
5809	1.4291325255430285	0.10927868855327869	0.0026302288961757908	0.13659340590879804	17.16668142236686
5810	1.4317627544392042	0.09950022099916804	1.120143658306118e-15	0.12500459077634854	16.82912405756464
5811	1.4317627544392053	0.09055137513879352	1.1201436583061218e-15	0.11686848274011276	16.540272116029985
5812	1.4317627544392064	0.08218497810103778	1.1201436583061252e-15	0.109261925287309	16.240545290345988
5813	1.4317627544392075	0.07436312034580336	1.1201436583061287e-15	0.10215045183770459	15.93003464552893
5814	1.4317627544392086	0.06705035973128529	1.120143658306132e-15	0.09550183911924187	15.608888448581476
